timestamp,open,high,low,close,volume
2026-07-06 23:45:00,64067.99,64096.0,64040.4,64095.99,34.38171
2026-07-06 23:50:00,64095.99,64124.0,64076.9,64110.09,20.25369
2026-07-06 23:55:00,64110.08,64110.09,64017.78,64042.02,29.93997
2026-07-07 00:00:00,64042.93,64076.0,64018.64,64058.77,96.71758
2026-07-07 00:05:00,64058.78,64099.0,64030.0,64030.62,23.68208
2026-07-07 00:10:00,64030.61,64050.71,64021.06,64024.99,39.80027
2026-07-07 00:15:00,64024.99,64113.02,63997.5,64098.36,90.6061
2026-07-07 00:20:00,64098.37,64240.0,64098.36,64236.01,54.74722
2026-07-07 00:25:00,64236.0,64314.0,64213.62,64250.0,41.1135
2026-07-07 00:30:00,64250.0,64257.77,64180.93,64211.16,34.10968
2026-07-07 00:35:00,64211.16,64218.0,64016.13,64052.32,50.30808
2026-07-07 00:40:00,64052.32,64081.99,64022.17,64081.98,14.08822
2026-07-07 00:45:00,64081.99,64177.99,64081.98,64159.79,27.34677
2026-07-07 00:50:00,64159.8,64265.47,64128.13,64255.99,48.84442
2026-07-07 00:55:00,64256.0,64270.0,64169.11,64203.99,24.4407
2026-07-07 01:00:00,64203.99,64204.0,63932.0,63932.0,56.93707
2026-07-07 01:05:00,63932.0,63986.0,63872.08,63975.92,47.57565
2026-07-07 01:10:00,63975.93,64096.0,63938.35,63972.0,62.59855
2026-07-07 01:15:00,63972.01,64020.0,63954.01,64020.0,28.04762
2026-07-07 01:20:00,64019.99,64048.0,63968.9,63998.01,27.12574
2026-07-07 01:25:00,63998.0,63998.01,63918.39,63942.0,34.81961
2026-07-07 01:30:00,63941.99,63974.0,63860.0,63934.01,104.19974
2026-07-07 01:35:00,63934.0,63940.0,63767.04,63860.0,99.80321
2026-07-07 01:40:00,63860.0,63946.0,63806.0,63946.0,30.21173
2026-07-07 01:45:00,63945.99,64012.0,63945.99,63985.99,30.78246
2026-07-07 01:50:00,63985.98,63988.96,63954.0,63958.01,37.64543
2026-07-07 01:55:00,63958.01,63971.92,63824.0,63840.0,41.03789
2026-07-07 02:00:00,63840.0,63908.0,63826.0,63886.01,42.12545
2026-07-07 02:05:00,63886.0,63889.5,63790.91,63790.91,44.68983
2026-07-07 02:10:00,63790.92,63847.99,63790.91,63828.0,30.62232
2026-07-07 02:15:00,63828.0,63874.0,63767.04,63785.58,39.44619
2026-07-07 02:20:00,63785.57,63795.83,63633.03,63633.08,62.7834
2026-07-07 02:25:00,63633.08,63652.0,63561.93,63570.01,88.69852
2026-07-07 02:30:00,63570.01,63592.24,63435.71,63499.99,86.06311
2026-07-07 02:35:00,63500.0,63570.01,63460.0,63523.81,25.71932
2026-07-07 02:40:00,63523.8,63600.0,63518.05,63596.82,31.90763
2026-07-07 02:45:00,63596.82,63619.11,63442.16,63442.16,41.64251
2026-07-07 02:50:00,63442.15,63450.0,63288.01,63353.99,80.62176
2026-07-07 02:55:00,63353.99,63353.99,63296.01,63322.01,50.01937
